gene,rho_purity,p_purity,rho_prolif,p_prolif,rho_cd8,p_cd8,rho_immune,p_immune,p_purity_bh,p_prolif_bh,p_cd8_bh,p_immune_bh
ABCG2,-0.1195454380059259,0.0002100152057371263,-0.5554533436288547,1.4401634058433648e-78,-0.07791613392527742,0.015913921077590234,-0.06705135859288527,0.03808999168556114,0.0005048442445603998,3.4619312640465504e-78,0.017111743094183045,0.041133900308381356
STMN1,0.08969072382187887,0.00549322075845599,0.7795484207739335,2.9832040814649315e-196,0.16705200482406093,2.018411668274003e-07,0.142306238603501,9.913231830369898e-06,0.009809322782957123,1.4481573210994814e-195,3.2346340837724406e-07,1.5298197269089347e-05
FOXK2,0.16548912590335152,2.6282725739495053e-07,0.5180856693882947,7.643071857659874e-67,-0.03493412097595475,0.2803120116325014,-0.046685697992239136,0.14898078832845182,1.0187102999804284e-06,1.4812154762906732e-66,0.2860326649311239,0.15518832117547066
LAPTM4B,0.011213527133566884,0.7290025624191516,0.5690462961383387,3.25408526381412e-83,0.08122721983763222,0.011948273258699035,0.06868227083115926,0.03363279784852581,0.7546610377009851,8.430272704181658e-83,0.013015548212090451,0.03647808877280457
SYTL5,0.1332645735511802,3.5392589305372136e-05,-0.359753441480627,1.2908079420643755e-30,-0.32821333820688164,1.8003714462526942e-25,-0.3161328423406133,1.1819215477408973e-23,9.886198129992217e-05,1.4215946498506338e-30,1.5257385137734697e-24,9.380329743975376e-23
LINC00634,0.06317795642016712,0.050720833672511144,0.5600795710464145,3.9930788933575154e-80,0.15630969327915886,1.1793081360683293e-06,0.14278529582355545,9.246300370262668e-06,0.07245833381787306,9.835169688072698e-80,1.7707329370395333e-06,1.4313158467898868e-05
SREK1,0.2101491312897899,5.1681205119599034e-11,-0.39596233939957287,2.799137404562798e-37,-0.2932752608822934,1.9467370591143883e-20,-0.2814739158506788,6.91816711279225e-19,3.491973318891827e-10,3.324391216820425e-37,9.637312173833604e-20,3.424835204352599e-18
UGCG,0.1877990883879747,4.7927339827104204e-09,-0.40887613306436604,7.2652369059317424e-40,-0.2264097074437534,1.3689854324678278e-12,-0.21624829724246308,1.3690602434893742e-11,2.3041990301492407e-08,8.860045007233832e-40,3.244041309165469e-12,3.419846473967591e-11
HMGA1,-0.07476490380769266,0.020717217347471888,0.576067885380167,1.0628153980578149e-85,0.23686412597959128,1.1380049363661495e-13,0.23111833673020002,4.532702249533547e-13,0.03278040719536691,2.8116809472428967e-85,2.9635545217868474e-13,1.302500646417686e-12
MCM6,0.041704331368727414,0.19739268820648181,0.8437171091264571,2.8001193320233064e-260,0.1430807576206195,8.85654298211563e-06,0.133386304209109,3.480964871419503e-05,0.24674086025810227,2.0290719797270335e-259,1.1968301327183282e-05,5.0302960569646e-05
FUT8,0.1000305197700112,0.001946900328625452,-0.33486932808579006,1.6539157981954208e-26,-0.24298982248878462,2.5039131060705843e-14,-0.22929371943528482,6.976461307627446e-13,0.003773062652374907,1.752029447240912e-26,6.994170687348001e-14,1.9487322088344824e-12
COLGALT1,-0.18467565036916117,8.657880600416165e-09,0.4753853283452683,4.068196841451315e-55,0.2413098678761193,3.808584619144101e-14,0.2439627837656542,1.9610887808152387e-14,4.0082780557482243e-08,6.3764840775098985e-55,1.0463144558088191e-13,6.052743150664317e-14
LFNG,0.1066981237947318,0.0009467924018587648,-0.2684780699944487,2.906917279568796e-17,-0.19146431849623974,2.3637176670251123e-09,-0.1789382772281907,2.4990636149495943e-08,0.0019561826484685223,2.954184227204061e-17,4.476738005729379e-09,4.824447133107325e-08
CCDC170,0.2441155047252808,1.887112052005796e-14,-0.4953482308422097,2.1556680841289318e-60,-0.3302770204109652,8.642144891236777e-26,-0.30853314860614367,1.4922660411686796e-22,2.0075660127721233e-13,3.7424793127238403e-60,8.001986010404424e-25,9.948440274457864e-22
LRRC17,-0.12730060847227154,7.846947568988726e-05,-0.5418475897179034,3.971150858756535e-74,-0.15769827406165793,9.448293332858248e-07,-0.1260728567051646,9.205479870554645e-05,0.00020328879712406024,8.864176024010122e-74,1.4359108408599161e-06,0.00012473549960101144
EFCAB6,0.15769204695842165,9.457731299819652e-07,-0.5387426542888568,3.837299567538682e-73,-0.29347232031685916,1.8314143557843136e-20,-0.2848035261439804,2.569965536152476e-19,3.439813524489495e-06,8.415130630567285e-73,9.157071778921568e-20,1.3385237167460812e-18
SKP2,0.007225785796499069,0.8233460276235586,0.6541432495718239,6.12594488313192e-118,0.14263366696295635,9.452621039536444e-06,0.1266849690653791,8.50259406591886e-05,0.8418671039095691,2.2035772960906185e-117,1.2739381454900869e-05,0.00011583915621142861
MCCC2,0.16859653586329143,1.5511128030847974e-07,-0.32959683471588924,1.1014079455732043e-25,-0.3188114280725944,4.750830951983115e-24,-0.2958449334339445,8.746676871108128e-21,6.35701968477376e-07,1.1545156662192918e-25,3.19573093491074e-23,5.085277250644261e-20
MAP3K21,-0.07241837134057116,0.025071026721975146,0.3794277480549468,3.932227339816432e-34,0.13891467500363297,1.6127810228451758e-05,0.11526279196128943,0.0003529730318743153,0.03905144349217313,4.478618838059718e-34,2.1333082312766877e-05,0.0004572189532050716
PDCD5,-0.011888725374465212,0.7133840819516675,0.5143183606955188,9.68226921300108e-66,0.20319489299931465,2.2387690404202892e-10,0.17295650406896992,7.280222490717711e-08,0.7431084186996536,1.8268432477360527e-65,4.625555868636961e-10,1.344045146363401e-07
TRIM66,0.11156453276766046,0.0005450428680444003,-0.4711045396945992,4.966121181917104e-54,-0.23835267568047797,7.907596091016734e-14,-0.21014753266061942,5.16989315560424e-11,0.001174661353543966,7.616750279013963e-54,2.0919566378351148e-13,1.2079189615897756e-10
HENMT1,-0.0992910175868056,0.002103639145635558,0.4276657152373014,7.774020260470325e-44,0.20203426454606815,2.8450637015556077e-10,0.20044490552004368,3.941099969867289e-10,0.004029960049110264,9.966692641628622e-44,5.830048568761491e-10,8.836547017639661e-10
SLC7A8,0.18873817790318625,4.0041149483693285e-09,-0.47911048140690216,4.479249987935387e-56,-0.3045403161861276,5.491203831076705e-22,-0.2798158947622388,1.1271520690041925e-18,1.964780691588212e-08,7.155351418427135e-56,3.120002176748128e-21,5.419000331750926e-18
ACOT4,0.18222414472875867,1.3674803932732186e-08,-0.34667818966222336,2.0669583479888107e-28,-0.3215079098011335,1.8803223778444162e-24,-0.301535724576711,1.4444423744620613e-21,6.036167150666854e-08,2.217766467799153e-28,1.3430874127460115e-23,9.14204034469659e-21
CENPE,0.11740613375662963,0.00027279073024731875,0.8545109907082634,6.469900232838572e-274,0.07856326872929234,0.0150584923746443,0.0726522660986112,0.024604171052302795,0.0006314600237206453,5.054609556905134e-273,0.016261870814950646,0.027156921691283437
CKS2,0.1254312342618876,0.00010000864559305147,0.7596816725470508,1.1256162134692807e-180,0.10857617500641231,0.0007670746641126245,0.0811694697719754,0.012009151705560167,0.0002512780040026419,5.163377126005875e-180,0.0009067076407950643,0.013615818260272299
CDK1,0.13306634833679817,3.636169710406308e-05,0.8899687506152544,0.0,0.09177473947505052,0.004491910769786138,0.07604221412054,0.01863614676575624,0.000101004714177953,0.0,0.00503577440558984,0.020799270943924374
RAB27B,0.11823748404312018,0.00024655575965289487,-0.41409449088196554,6.076873057763342e-41,-0.26868216677698686,2.745421156299664e-17,-0.25143821349501005,2.894740064490667e-15,0.0005787693888565607,7.539544736679085e-41,9.599374672376449e-17,9.713892833861299e-15
MKI67,0.05540684967124581,0.08669232487511792,0.8756955850280173,3.3242083452044364e-304,0.1452868019139067,6.403854476322401e-06,0.14135214399103993,1.1380623956137654e-05,0.11810943443476557,3.324208345204436e-303,8.869604537842662e-06,1.7401565682167664e-05
IQGAP2,-0.11503500119743937,0.0003626810579552325,-0.4520043284345085,2.294502239254986e-49,-0.07148061611789819,0.027020494225510533,-0.04800802115278933,0.13779224104057394,0.0008131862285991761,3.213588570385135e-49,0.028562890301808176,0.14443631136328505
DEGS2,0.20774828417463564,8.62318848583922e-11,-0.4646878337862746,1.9778833771789732e-52,-0.28022354067377647,9.999877765266336e-19,-0.27512950020946375,4.399877885848734e-18,5.45771423154381e-10,2.8916423642967444e-52,4.032208776317071e-18,1.9468486220569618e-17
PEBP4,-0.06970070368800195,0.031081730697087976,-0.5975972988187761,1.0371003067720065e-93,-0.07288535750010468,0.024146419161244485,-0.06313102168837384,0.050893135076844814,0.04695125482943803,2.9973997305549325e-93,0.02574245113139071,0.054841740384531046
MAD2L1,0.14333316560934983,8.536042571303595e-06,0.8789748111957578,2.178471702467583e-309,0.06589196236010088,0.04155530470030106,0.04790328241351133,0.13865417774568978,2.6675133035323732e-05,2.2692413567370657e-308,0.04355901960199273,0.14503575078001024
GALNT10,-0.0396533560333692,0.22035982031573864,-0.47892002119747784,5.017454690894021e-56,-0.21079279175126425,4.5005915084159264e-11,-0.18313216695360515,1.1553362893186938e-08,0.2693885333933235,7.964213795069875e-56,9.783894583512884e-11,2.3014667117902266e-08
FAM47E,0.17669542979808384,3.7475798807886254e-08,-0.5765831589033993,6.944626722858362e-86,-0.2745239596917137,5.236415992215064e-18,-0.25909451949686296,3.8182859169892427e-16,1.6015298635848827e-07,1.8469751922495644e-85,1.953886564259352e-17,1.414179969255275e-15
SMIM31,0.008349228836943487,0.7964425629977852,-0.32397596469585743,7.9834984448705475e-25,-0.1035189662642829,0.0013420348950152303,-0.0935321277234718,0.003779231141859498,0.8160272161862553,8.333505683580948e-25,0.001549693874151536,0.004467176290614064
RAPGEF3,-0.08866752294260805,0.006054970964096588,-0.6137303341379368,4.0054137610696316e-100,-0.03131302208667554,0.33321787316581186,-0.023024518531076007,0.47681380111377825,0.010585613573595434,1.236238815144948e-99,0.3379491614257727,0.4816301021351295
PRKAB1,0.24310913296549366,2.430137581763495e-14,-0.4061585666745866,2.5995612021819782e-39,-0.2986273830767225,3.644248193453598e-21,-0.2978632147114855,4.639281095532368e-21,2.531393314336974e-13,3.139566669301906e-39,1.9384298901348923e-20,2.7614768425787904e-20
PRDX4,0.01276051210508553,0.6933950802893429,0.5004454340057084,8.503918962820946e-62,0.13183493864733242,4.29690372825832e-05,0.10371987094325297,0.0013131357781729974,0.7268292246219528,1.5024591807104147e-61,5.5088509336645124e-05,0.0016171622883903907
GPT2,-0.051251289559700375,0.113091532212172,0.4507696709141671,4.489064676542268e-49,0.10540765700152183,0.0010920565168468527,0.0898079102474712,0.005431977624148026,0.14998876951216444,6.252179215239928e-49,0.0012757669589332392,0.006360629536473098
LCMT2,0.28434524098428837,2.947584644516252e-19,-0.2672007913374573,4.152420798292799e-17,-0.37285582344241375,6.25679657354735e-33,-0.36871587759056207,3.461560173000441e-32,7.92860948913891e-18,4.211380119972413e-17,1.4219992212607616e-31,8.241809935715335e-31
IQUB,-0.023714605959445575,0.4637014926462911,-0.4871655437794907,3.454506662975273e-58,-0.15891544633651988,7.767427634673903e-07,-0.14856504739041343,3.920532468164564e-06,0.5198447226976358,5.7575111049587884e-58,1.1840590906515094e-06,6.183805154833696e-06
ZMYND10,0.20368664670795514,2.0217281144819475e-10,-0.441316732713227,6.989556957145823e-47,-0.2850454657860434,2.3902905596922096e-19,-0.2749013477452378,4.698341765549266e-18,1.2179085026999683e-09,9.394565802615353e-47,1.021491692176158e-18,2.0606762129602042e-17
TCF19,0.1017228185055343,0.0016276738923185251,0.8339687529153993,7.957336901083963e-249,0.14813172513411282,4.18577193826336e-06,0.13155548473786793,4.4619317497145356e-05,0.003204082465193947,5.036289177901242e-248,5.9456987759422725e-06,6.284410915090896e-05
NIP7,-0.10485127513483668,0.0011608206859273704,0.5273376050491903,1.3051984127716105e-69,0.19992043141736102,4.3859641041213255e-10,0.1786765946760573,2.6207416817861197e-08,0.002349839445197106,2.6421020501449605e-69,8.771928208242651e-10,5.020577934456168e-08
HAUS8,-0.04184347628136698,0.19590039098598844,0.6343447937412181,7.034011071978373e-109,0.24834231434935236,6.44259463748865e-15,0.22796479704959322,9.52865089333939e-13,0.24548921176189026,2.4089079013624564e-108,1.9405405534604365e-14,2.58930730797266e-12
SPC25,0.14944994803456418,3.4279679676140705e-06,0.8111490978818157,1.0531099092254552e-224,0.07067638689630472,0.028795098802094698,0.05149746413136302,0.11136900911374241,1.1503248213470036e-05,5.723423419703562e-224,0.030374576795458543,0.11747785771491816
TRIM3,0.12064691688481331,0.0001832475124480299,-0.3059948566022605,3.42418865662716e-22,-0.192674673890801,1.8658844721247268e-09,-0.17442496857632447,5.618444483314032e-08,0.00044477551565055807,3.537384975854504e-22,3.574491325909438e-09,1.0560985870891037e-07
GALNT7,0.13597968253559642,2.4353510379521556e-05,-0.34672667069173757,2.029309130968356e-28,-0.2925339022869436,2.4484716269844685e-20,-0.28054011180182686,9.110915194384472e-19,6.958145822720445e-05,2.182052828998232e-28,1.200231189698269e-19,4.4227743662060545e-18
FANK1,0.08935696226101907,0.005671073422905215,-0.5211117427077672,9.715026093270308e-68,-0.2429038408832074,2.55843904165579e-14,-0.22934259751361458,6.896665593408856e-13,0.010090877976699669,1.904907077111825e-67,7.106775115710527e-14,1.9372656161260833e-12
MAPT,0.20063921359369372,3.78771606649108e-10,-0.4672067114722106,4.7000707387923245e-53,-0.35170771653967625,3.017177635844219e-29,-0.33704230779667776,7.489514950418365e-27,2.1042867036061557e-09,6.932257726832337e-53,4.866415541684225e-28,9.854624934761007e-26
CENPO,0.09371775820887232,0.0037102844081831087,0.8413317904472738,2.0948941650933108e-257,0.10100746618807588,0.0017562405222385001,0.0818441378576489,0.011314786170643059,0.006770591985735599,1.4154690304684534e-256,0.0020094285151470255,0.012916422569227237
FBXO36,0.18922107367096017,3.6492463200364035e-09,-0.5006326356765776,7.544031855235441e-62,-0.3285132884982159,1.6187730833361158e-25,-0.3156962515223741,1.3700097435261557e-23,1.8246231600182017e-08,1.3375943005736598e-61,1.3954940373587205e-24,1.070320112129809e-22
BLM,0.05071590720528597,0.11691001554178952,0.8267270754077025,8.6564542563829e-241,0.1642421314303322,3.2388422641342306e-07,0.1553464443963665,1.3737962796198981e-06,0.15464287770077978,5.152651343085059e-240,5.108584012830017e-07,2.230188765616718e-06
RTL8A,-0.01292881014659482,0.6895601134659026,0.4001804764854136,4.120257049041851e-38,0.11029669705495748,0.000630719023810179,0.08909952039515173,0.00581178202267937,0.7243278502793095,4.916774521529655e-38,0.0007508559807264037,0.00678946497976562
TMEM9B,0.20575291750829575,1.3134648790898388e-10,-0.37372882425713044,4.3481684102041806e-33,-0.28564065565191177,1.9993310968775e-19,-0.29628916260186794,7.610558805824835e-21,8.008932189572187e-10,4.907639289169504e-33,8.69274389946739e-19,4.4767992975440205e-20
NT5DC2,-0.12163382355644244,0.00016201685441297444,0.46238069264974185,7.299252397396516e-52,0.16855317793901486,1.5626731401674124e-07,0.15751030567583468,9.737209590856283e-07,0.00039710013336513345,1.0578626662893502e-51,2.5285973141867513e-07,1.6015147353382044e-06
KARS1,-0.11533689150069266,0.000349867718401654,0.49405528929401127,4.852334250609931e-60,0.24399509532443797,1.9452034865085513e-14,0.213899082622819,2.2945133219875487e-11,0.0007915559239856425,8.308791525017005e-60,5.494925103131501e-14,5.5963739560671924e-11
PSRC1,0.14956630037651159,3.3677905810075142e-06,0.6604451262244198,5.7296127543091304e-121,0.06865780440931744,0.03369622034455998,0.05826976148237106,0.07158088977757912,1.1377670881782143e-05,2.1064752773195332e-120,0.035395189437563,0.07614988274210545
ACSM1,0.07098697188374924,0.028098230431182217,-0.44139495132989304,6.7079760812596935e-47,-0.19234957305888511,1.9885572441962456e-09,-0.17653535148773777,3.856782514720332e-08,0.04336146671478737,9.040399031347296e-47,3.794956572893599e-09,7.321804936927086e-08
CENPF,0.0891498230499283,0.005784043822802861,0.8284590023411913,1.1213204680933625e-242,0.08155440175299515,0.01160849849486497,0.07233360019577517,0.02524211103448926,0.010255396848941245,6.754942578875677e-242,0.012673033291337303,0.02775786662775352
FAM136A,0.041853458728969624,0.19579364974737137,0.6178432669789915,8.08520470717412e-102,0.15206371324597837,2.2953557584721335e-06,0.11558270377592601,0.0003397481185707453,0.24548921176189026,2.5425172035138743e-101,3.3362729047560084e-06,0.0004412313228191497
IQGAP3,0.11220297122722916,0.0005061213907333938,0.8219513448714257,1.084673716114532e-235,0.0846759447756029,0.008773140205491007,0.07301178695543488,0.02390123078807986,0.0010955008457432765,6.38043362420313e-235,0.009662048684461461,0.026439414588583916
FGF10,-0.05414985051630027,0.09409380009836707,-0.532878677167711,2.6103806457468665e-71,-0.1908601061487117,2.6584019372809715e-09,-0.15593434738444045,1.2517220477405404e-06,0.12681105134550819,5.507132164022925e-71,4.97828078142504e-09,2.038635256906418e-06
AGR2,0.13897966821372187,1.5979779451301877e-05,-0.29895761816056365,3.2824842145032753e-21,-0.23786071850665608,8.921019316363096e-14,-0.2298805712760264,6.075403331470213e-13,4.6999351327358456e-05,3.3840043448487374e-21,2.3476366622008147e-13,1.7162156303588175e-12
PIR,-0.035108035431648456,0.27792310317256996,0.5339649385085022,1.2020656754853444e-71,0.1721084899469567,8.44683484789443e-08,0.15404254977739384,1.6866477151116e-06,0.3324439033164713,2.54674931246895e-71,1.4078058079824052e-07,2.7292034225106795e-06
CIP2A,0.05221375361271397,0.10647443488347745,0.8171340337402224,1.0593344280016593e-230,0.14375842410941742,8.020945473181904e-06,0.13716971391592292,2.0626556670304767e-05,0.1415883442599434,5.951317011245277e-230,1.0868489801059491e-05,3.042264995620172e-05
CEBPB,-0.24297072749341728,2.515922901129688e-14,0.3432759331270121,7.448984847307056e-28,0.34252422387978076,9.86699100098329e-28,0.3216418932393786,1.7952459372090155e-24,2.567268266458865e-13,7.924451965220273e-28,1.203291585485767e-26,1.6622647566750143e-23
CERT1,0.013492126922284112,0.6767822467004141,-0.3954594154636384,3.511026408582407e-37,-0.18532883268004197,7.657124223862864e-09,-0.16881239605022408,1.4947769656240554e-07,0.7139053235236436,4.1501494191281406e-37,1.3821523869788562e-08,2.717776301134646e-07
ATP8B1,0.23889347961484786,6.923711369002727e-14,-0.2965002419670247,7.123069435330469e-21,-0.3627693459365572,3.868826551524001e-31,-0.35116681283083234,3.7171469677044784e-29,6.657414777887238e-13,7.328260735936697e-21,7.737653103048001e-30,6.637762442329426e-28
POU5F1,-0.14009710031762146,1.362824593909306e-05,0.4694524485625738,1.2920261906551072e-53,0.3069369038874642,2.5182457242464377e-22,0.2931578860410406,2.018803232833961e-20,4.080313155417083e-05,1.9399792652479086e-53,1.4472676576128954e-21,1.1602317430080237e-19
RAB6B,-0.24979201191518102,4.435601789825162e-15,0.22150579859674183,4.218048556948326e-12,0.1937346710063098,1.5149113142736104e-09,0.17652216672879337,3.865913006697502e-08,5.1576764997967e-14,4.226501560068463e-12,2.9245392167444216e-09,7.321804936927086e-08
ODC1,-0.1650024028459961,2.85207264103195e-07,0.39463570346740534,5.0844932334239674e-37,0.2868687139471118,1.3811865915370154e-19,0.2675296846701286,3.788811148239469e-17,1.0885773439053244e-06,5.995864662056565e-37,6.221561223139709e-19,1.5277464307417216e-16
WDR19,0.24881642279217137,5.703734399386272e-15,-0.5028835191033465,1.7768065070850565e-62,-0.32810786058351005,1.8689071003180888e-25,-0.3170916042823111,8.538328289326208e-24,6.481516362938946e-14,3.1728687626518864e-62,1.5574225835984073e-24,7.13877914636468e-23
ATP7B,0.035390542806806355,0.2740721248656782,-0.38486941160295474,3.789215754035192e-35,-0.21842856074541556,8.432669846116678e-12,-0.18885350347249308,3.916434116848994e-09,0.32862365091807944,4.355420406937002e-35,1.9252670881544927e-11,8.159237743435403e-09
NEK9,0.13102870347159243,4.789466510941548e-05,-0.46536964875062836,1.3420950678470017e-52,-0.24541402456921638,1.3593968599232843e-14,-0.21157347187069325,3.8033090193169094e-11,0.00013032351279720997,1.9736692174220612e-52,3.906312815871507e-14,9.098825405064377e-11
DYNLRB2,0.21874237919632328,7.86119375206485e-12,-0.5203399340831651,1.6473491580475815e-67,-0.31614410260995407,1.1774246192625466e-23,-0.312275619586776,4.3205166979065574e-23,5.696517211641195e-11,3.2174788243116824e-67,7.746214600411491e-23,3.176850513166586e-22
CALCOCO1,0.06368236035388308,0.048899728674795286,-0.6250841366977186,7.274407895316775e-105,-0.1613377056531454,5.236697112105588e-07,-0.14024544572001776,1.3342056366053711e-05,0.07005691787219956,2.3928973339857815e-104,8.056457095547059e-07,2.0154163694945183e-05
STIL,0.06371513537217789,0.04878331815694262,0.8496936795770602,1.069502589893517e-267,0.14021650223049703,1.339744111161459e-05,0.13454724756314024,2.968930910023746e-05,0.07005691787219956,8.10229234767816e-267,1.7911017528896512e-05,4.3405422661165875e-05
NHLRC4,0.13457130158963873,2.9591188755552697e-05,-0.5165855505064029,2.1087156374682313e-66,-0.19157476652365876,2.3133988360073047e-09,-0.17929726412281413,2.341010808466946e-08,8.359092868800198e-05,4.0708796090120296e-66,4.39809664640172e-09,4.536842652067725e-08
PRR15,0.2184503101453094,8.391785851122482e-12,-0.3451050685636216,3.7464674545299922e-28,-0.29696938937095935,6.1472755681016565e-21,-0.28332575152646783,3.995023888705858e-19,5.909708345860904e-11,4.0026361693696496e-28,3.201706025052946e-20,2.0382774942376827e-18
EFCAB12,0.13974770732532787,1.4325577500562268e-05,-0.5224202239251264,3.956210980164342e-68,-0.23119881441771323,4.4469291190461763e-13,-0.21622944426939306,1.3747782825349716e-11,4.263564732310198e-05,7.787816890087286e-68,1.089933607609357e-12,3.419846473967591e-11
COA7,0.016947121873611744,0.6005437807778393,0.55750688010295,2.952914705083333e-79,0.0979287085981797,0.00242297512623778,0.08622768000351812,0.0076083053841228265,0.654187125030326,7.167268701658576e-79,0.0027533808252702048,0.008785572037093334
SPEF1,0.10449920557336681,0.001206374739093739,-0.4780214449625033,8.561602508076572e-56,-0.20347885135913502,2.1108144542675733e-10,-0.18851601197926393,4.178434032805695e-09,0.0024224392351279898,1.3461639163642409e-55,4.3792831001401934e-10,8.633128166953916e-09
ALG3,0.03289317815814426,0.3093869068455021,0.5296594643745759,2.5561969179495705e-70,0.10530835372361551,0.0011040469858410523,0.08537913191930466,0.008226885199338358,0.36227975040456917,5.2596644402254536e-70,0.0012867680487657952,0.009456189884296964
NCS1,-0.20867282451209984,7.085425840877064e-11,0.4302309654866275,2.1320347070914262e-44,0.18196458330041704,1.4347671042703239e-08,0.16729687441255597,1.9361898143936623e-07,4.6009258706993924e-10,2.7617029884603965e-44,2.5349242124917384e-08,3.482355781283565e-07
BYSL,0.09251459255920681,0.004178238869077577,0.5618594935152207,9.900492515145078e-81,0.051956082896016,0.1082151738378314,0.024778981407682626,0.4438763525760987,0.007569273313546335,2.462809083369422e-80,0.11156203488436227,0.44926756333613227
FAM227B,0.22877951429204166,7.872720068082183e-13,-0.5099311629622788,1.789899425165555e-64,-0.24625016830077806,1.0994625892912059e-14,-0.2479011657325842,7.214146467917464e-15,6.3489677968404694e-12,3.3023974634050826e-64,3.214802892664344e-14,2.3271440219088592e-14
MS4A2,-0.20614511523872106,1.2096050747568242e-10,-0.43888767541697654,2.4929527460782774e-46,0.03784145213272788,0.24219015664225996,0.07977729619668404,0.013562229781440355,7.466697992326075e-10,3.332824526842617e-46,0.24865519162449687,0.0153072570896618
TENT2,0.04921367892785407,0.12816505173672374,-0.428155413340276,6.078037477803163e-44,-0.149423078487049,3.4420104936132397e-06,-0.13742830222556265,1.9891764343365517e-05,0.16688157778219237,7.83252252294222e-44,4.9454173758810914e-06,2.9425686898469697e-05
IGIP,0.027070747850442143,0.40287161743348743,-0.6372392522240005,3.665214673446284e-110,-0.24415702278449566,1.8674794837461142e-14,-0.2394104411078166,6.095994421232258e-14,0.4557371237935378,1.2815435921140853e-109,5.305339442460552e-14,1.8251480303090593e-13
EMC8,-0.06409476278796919,0.0474518011248159,0.4918432481944751,1.9289185815767706e-59,0.16579972655111155,2.4944127166817135e-07,0.14098340886342747,1.2001411189962468e-05,0.06897064116979056,3.2693535280962215e-59,3.959385264574148e-07,1.8239226732465755e-05
GPR19,-0.013712350123339654,0.6718117655752016,0.6304118061616444,3.705689262106632e-107,0.240208317548361,5.0055074230377014e-14,0.23771947865902318,9.234812549223278e-14,0.7139053235236436,1.235229754035544e-106,1.3528398440642436e-13,2.732193061900378e-13
CEP120,0.06401167157802017,0.04774059973706419,-0.36675991928572604,7.700539861172761e-32,-0.16201367441597336,4.686199868091784e-07,-0.14859482096644472,3.902910987494002e-06,0.06918927498125245,8.575211426695724e-32,7.254179362371182e-07,6.175492068819623e-06
CCDC96,0.18277984115864435,1.2335587139043669e-08,-0.4261887210260814,1.6291229829833765e-43,-0.2921770649324596,2.733536986207001e-20,-0.2883592762747532,8.794553749366215e-20,5.6070850632016676e-08,2.0779629884992045e-43,1.3269597020422335e-19,4.7796487768294645e-19
E2F2,0.029598244702052953,0.3603818450136643,0.8467077903359905,5.955030918990894e-264,0.20655817029390838,1.1088920314802444e-10,0.20022138072821982,4.1250414700076356e-10,0.4139806010867416,4.378699205140363e-263,2.339434665570136e-10,9.207681852695615e-10
IMPA2,-0.03439062061193127,0.28786716524025024,0.48333268482026776,3.5543873535779946e-57,0.17579271959791054,4.405007669715973e-08,0.1651530435612661,2.780913274559748e-07,0.34107484033205004,5.846031831542755e-57,7.594840809855126e-08,4.948244260782469e-07
EFCAB11,0.2709727185730952,1.4406350546776313e-17,-0.2868339653300807,1.3957527082654553e-19,-0.3190222199196433,4.420278398246548e-24,-0.3221281821990748,1.5172458159427356e-24,2.572562597638627e-16,1.427150008451386e-19,3.027587944004485e-23,1.4313639773044677e-23
TACC3,0.04004788865384564,0.21579931056802923,0.7757581927805626,3.7131734456510405e-193,0.20730030929555074,9.481068886704975e-11,0.20152583669206964,3.1585773928154023e-10,0.2651097181425421,1.7681778312624002e-192,2.017248699298931e-10,7.146102698677381e-10
SUOX,0.20148005336741143,3.18840780947524e-10,-0.38416451304194454,5.143467936737137e-35,-0.2712730745946015,1.3232181416751224e-17,-0.25541768316868174,1.018605755406379e-15,1.81159534629275e-09,5.898472404515065e-35,4.7942686292576893e-17,3.664049479879061e-15
FOXA1,0.3875151035918929,1.1955323314917364e-35,-0.32967026136409155,1.0729782356777639e-25,-0.4760440734043038,2.7594131174968536e-55,-0.47260761590560024,2.0712761449070925e-54,1.9925538858195607e-33,1.1294507743976463e-25,3.4492663968710668e-53,2.5890951811338655e-52
BBS4,0.2579547305252491,5.184327206290987e-16,-0.49407861933476027,4.7819593417300814e-60,-0.3451479909097179,3.6863291510511006e-28,-0.332060235098354,4.562736627674497e-26,7.005847576068901e-15,8.216424985790519e-60,4.7260630141680776e-27,5.564312960578655e-25
AARS1,0.009306845408102829,0.7736980509315754,0.5042607034571369,7.296367465903564e-63,0.07019876455385857,0.0298957318540177,0.06043659378228673,0.06163725219141071,0.7976268566304902,1.3122963068171877e-62,0.03146919142528179,0.06585176516176358
DEPDC1B,0.10276936653591966,0.001455108823820874,0.8817099161901144,7.908659056e-314,0.12971430092340683,5.708781457832096e-05,0.11636243919300074,0.0003094280536185051,0.0028986231550216612,8.413467081e-313,7.263080735155338e-05,0.0004060735611791405
CPA3,-0.18686231711079376,5.728900461032002e-09,-0.4373856086527834,5.444829283061732e-46,0.0320591727602222,0.32182117896606494,0.06780297907849493,0.03597712864318831,2.7023115382226427e-08,7.221258996103092e-46,0.32705404366470014,0.03893628641037696
WDR77,0.06815051211683196,0.03503443008193164,0.46085328693028377,1.7231449790707063e-51,0.08698793264595328,0.007089805631776531,0.07677501562934742,0.0175266249395038,0.051826080002857454,2.4757830159061874e-51,0.007877561813085033,0.01960472588311387
HPX,0.029560738633488293,0.3609910841476387,-0.40694676333883434,1.79823811930555e-39,-0.1465489105678759,5.308150486811835e-06,-0.13788985093664774,1.8641691417805605e-05,0.4139806010867416,2.1770437279728208e-39,7.434384435310693e-06,2.765829587211514e-05
